,fire_name,latitude,longitude
773,,33.594593,-80.206375
774,DEVIL,34.54833333,-118.6833333
775,FY2000-GRADY-073,30.8988,-84.1749
776,,35.79109949,-94.86990354
777,,28.88228,-97.90166001
778,,34.54682996,-89.65597737
779,18TH AVE NE (11),26.2639,-81.514
780,,34.505,-78.7283
781,,48.603336,-96.60891541
782,,43.17635235,-77.61052715
783,,40.38536967,-110.7454816
784,,36.10919953,-94.9309999
785,,32.646359999999994,-80.85858
786,,32.892140000000005,-86.41353000000001
787,,35.11477,-79.39546999999999
788,CARROL FIRE,28.34296667,-97.71205
789,,31.3989,-87.5394
790,,31.49401453,-90.37138092
791,6.12015E+12,31.8859302,-89.20268668
792,MS0    0909-4230622001,30.281044,-89.436564
793,KENTUCKY,36.91305999,-106.6536
794,,17.958364000000003,-66.172852
795,,34.6743,-94.8406
796,SULPHUR CREEK,34.49416667,-93.88027778
797,,33.60500001,-80.41361001
798,KANARRA SOUTH,37.5799,-113.18915
799,,32.93416997,-94.87999998
800,,38.20960809,-82.15267879
801,,44.28044214,-91.93976122
802,,30.55798902,-93.0070359
803,,34.4625,-82.25833333
804,FY2015-SEMINOLE-001,31.01638889,-84.89972222
805,,35.9828,-93.7489
806,,34.89189998,-94.82929999
807,,34.37,-106.191
808,COLUMBIA,44.70000082,-67.80000333
809,,31.02648436,-90.69790917
810,,32.75647536,-91.48972309
811,2360 NORTH,26.3825,-98.605
812,,35.95383,-81.5283
813,,28.93,-82.56
814,,29.71583001,-81.65277998
815,,44.73452732,-75.13483685
816,MS0    0808-3330209020,31.544552000000003,-89.854401
817,POWERPLANT,42.60045,-114.39701
818,SKU CANAL,41.7782,-122.6395
819,MALKUS II,38.45011,-76.09964000000001
820,,31.93261,-95.34393
821,,39.48333,-74.8
822,,30.42,-86.86
823,PG&E #23                 ,36.29611111,-121.8380556
824,14611,43.46824470000001,-96.68844223
825,,33.6075,-85.2867
826,FY2002-CARROLL-037,33.6588,-85.1642
827,,36.71030997,-85.62516002
828,,31.0015,-83.6565
829,,33.4533,-89.1447
830,,34.02000099,-94.85119641
831,RIDGE CREEK,36.165,-80.4183
832,,25.92,-80.4
833,KIEFAT,47.8142,-97.99011
834,BRIMESTONE,36.3156,-84.47952
835,KENNEDY,42.1547,-105.4692
836,,27.29,-81.06
837,ROBERTS BUTTE,44.65801,-120.51767
838,OLD TIMER,46.44665,-111.96946
839,,30.77993222,-93.17075694
840,BRIDGE,39.144983,-122.90125
841,10448,34.14833333,-95.17966666
842,,32.456084999999995,-80.987724
843,,32.85833333,-80.6375
844,,35.26833,-87.27999997
845,,33.03255843,-82.05646899999999
846,DONALD,35.17860031,-103.5337982
847,PEARL DRIVE,34.74143333,-76.63756667
848,T,45.94527778,-115.3161111
849,,18.302696,-67.081039
850,,32.72037,-93.9341
851,,33.9619,-79.8558
852,,35.49832998,-94.75749998
853,,44.70963731,-73.56513089
854,,36.78403,-84.06129
855,,36.52488,-94.11259
856,,31.45454988,-89.72966745
857,,34.7333,-80.8333
858,BAX23614311,36.26666,-92.28333
859,,33.42445,-91.91079
860,CLARK,37.78222222,-118.9413889
861,623,34.0501,-95.0002
862,,37.74,-121.5861111
863,,32.1492,-81.186
864,,31.409569,-87.96703000000001
865,,30.8328,-89.6053
866,RL439,47.8569,-94.8964
867,,34.4617,-78.625
868,FY2000-LAURENS-096,32.4583,-83.0463
869,ASHLEY,32.799275,-94.596791
870,PUGSTONEY ROAD,40.45308984,-80.54301649
871,,30.76282794,-82.98410406
872,ELMWOOD DR  MGLA         ,39.84111111,-121.5838889
873,WOOD CANYON COMPLEX,32.2286,-104.3106
874,762,30.81772821,-89.62257954
875,SILO,34.47027587,-103.625
876,,37.4717,-83.5678
877,TURN AROUND,32.589068,-96.325722
878,,41.4315565,-94.4472585
879,,34.7183,-79.2483
880,,34.74947,-95.23547997
881,,36.75888,-84.27396
882,,30.01917001,-83.64583
883,ROCKYFLAT,34.88277778,-84.69833333
884,,33.74583333,-79.675
885,,45.80415537,-87.19286579999999
886,TRIBAL,35.525,-106.3809
887,,18.128078,-66.93512700000001
888,JACK,33.715,-109.1166667
889,,26.2,-81.74
890,WHITNEY PASS,36.55,-114.0792
891,,30.93125,-94.10625
892,OGEMAW 02 - DECKERVILLE,44.45954,-84.0329
893,,32.128983000000005,-86.88173499999999
894,,32.82586986,-82.57175792
895,,33.54059981,-83.07548494
896,,31.0873,-83.9157
897,,31.38485886,-89.69710991
898,TURNER CREEK,48.7929,-118.8518
899,PARK                     ,32.70388888,-116.59805559999998
900,BUTTERFIELD,34.505,-117.88
901,,33.7958,-85.2275
902,SUGARLOAF,39.332222,-121.3575
903,,36.35,-92.33333
904,EASTER,37.1167,-107.2839
905,,34.7387,-85.0726
906,,45.31778,-87.61584
907,,48.1663,-115.2608
908,,32.91064857,-109.2791978
909,CUMARO,32.56916667,-110.4536111
910,,35.4256,-92.5306
911,,30.8767,-89.1094
912,FARMERS,34.39722061,-103.1872253
913,,29.23,-82.1
914,PEAK RD,32.3951143,-97.8158997
915,UNKNOWN,40.0736,-104.643
916,,33.2636,-82.3172
917,,39.56942,-77.43763
918,,31.04559719,-90.07692694
919,30311,35.51670001,-94.75148335
920,,40.46307,-101.7912
921,9.2014E+11,34.93883823,-89.22131759
922,HONEY SPRINGS,35.5367,-95.4822
923,,35.12023,-93.71452998
924,F#10668 STATE OF CA#7    ,36.34194444,-119.4211111
925,COUNTY ROAD 31  / COUNTY,38.90525,-121.960717
926,IRON 3,40.58985,-122.46083
927,,33.69166667,-79.75416667
928,MT ZION,32.1403,-90.6644
929,,34.86037408,-88.70755890000001
930,RAQUET                   ,38.73694444,-121.03
931,,46.17102619,-94.00238196
932,COTTONWOOD,35.28333333,-108.35
933,EAGLE SPRINGS SANDPIT,35.3,-79.66666666
934,,34.8431,-81.305
935,,36.23507,-91.16863
936,MAD 1791 2               ,36.975,-120.0730556
937,HORSE,33.8962,-104.4169
938,,32.75036778,-89.89871456
939,,34.15833333,-80.09166667
940,,34.13816557,-85.38746397
941,,32.53061246,-84.17092525
942,,47.954695,-94.449853
943,NER-20121119-002,33.835705,-86.875247
944,,35.415,-81.205
945,,31.72604654,-83.93603056
946,,35.525,-87.21
947,SNOW FALLS FIRE,45.25945,-88.44646999999999
948,,45.94979094,-90.49726437
949,,32.66388999,-94.78916997
950,,33.84,-79.32000001
951,,28.69,-81.88
952,,30.4894,-93.1225
953,CORNPATCH,33.1501,-111.7865
954,,32.1092,-85.6953
955,,30.16,-83.61
956,FY2000-WAYNE-046,31.618,-81.8955
957,POWDER MILL,37.177690000000005,-91.18522
958,,47.38507643,-95.5172229
959,,32.286666,-85.373632
960,FEDERATION FIRE,34.7415,-77.16333333
961,,30.61095,-87.75888
962,DARRINGTON VILLAGE,61.61294399999999,-149.35161100000002
963,,38.204,-93.528
964,,33.458420000000004,-87.01371999999999
965,,32.31586,-99.0084
966,FY2001-BEN HILL-041,31.7727,-83.3721
967,,34.26869974,-83.56192856
968,,32.52021,-85.3098
969,,35.6433,-85.345
970,HORSE PASTURE FIRE,36.50583333,-81.0585
971,1.09202E+13,30.72153344,-89.36856666
972,,33.18290931,-83.33822631
973,,35.8522,-91.6181
974,HUBBARD LN,46.4054,-120.747
975,NWR-20120226-007,33.813953000000005,-87.452174
976,,30.73,-81.97
977,021 DAY OFF,31.59722222,-92.54388889
978,,32.7906,-89.9178
979,,34.40357002,-101.5564
980,,33.07821,-96.31231
981,,42.594315,-71.796526
982,,33.95,-79.9167
983,RIVER FRONT ROAD,37.80747986,-82.38339233
984,RAT RIVER,45.48194444,-88.49444444
985,,32.59375,-94.67709
986,,37.63044404,-91.47143655
987,,37.35098506,-92.37134881
988,CARPFARM,35.2758,-98.3019
989,,30.385,-89.1689
990,,33.0575,-93.4056
991,PG&E#6                   ,39.04305555,-123.39
992,,33.35416667,-80.17083333
993,,39.77083,-74.96667
994,15-0052,37.28,-94.87
995,FY2003-MADISON-005,34.04875888,-83.01836978
996,,34.6871,-84.6978
997,HORSESHOE,34.89638889,-83.38527778
998,,34.07166998,-80.31860999
999,,41.08676499,-74.02001702
1000,OSITO,34.59,-118.715
1001,18TH DRIVE,43.80695,-89.25458
1002,,37.95704,-86.13524
1003,,31.60720273,-89.63028941
1004,,32.509159999999994,-86.70234
1005,,32.29375,-94.61459
1006,FY2011-TWIGGS-040,32.62073868,-83.34583685
1007,,42.53549393,-73.5975738
1008,FIFTEENTH,36.4103,-96.8369
1009,,28.02,-81.8
1010,CACTUS;S,43.9592,-99.2376
1011,,35.6133333,-85.465
1012,CONSERVANCY,36.8988889,-91.0888889
1013,HICKEY,36.4739,-96.6853
1014,,43.0038,-76.222
1015,,30.8839,-92.7125
1016,GENE,36.78,-107.2744444
1017,READING,40.595767,-122.8924
1018,CURTIS ROAD,47.4922,-117.4899
1019,,29.66860998,-81.80360999
1020,HOP,34.235,-117.5022222
1021,,41.93165588,-103.5403061
1022,ROCK,42.12944444,-105.3236111
1023,382,31.63911778,-90.25931278
1024,,32.83056999,-97.81099002
1025,CHICKEN NOODLE,35.5167,-80.6
1026,,59.85,-151.7333
1027,,33.24166667,-81.30416667
1028,TWO TIME,36.4333,-78.85
1029,KEENE,40.0861,-108.2673
1030,20034,34.9846667,-94.97000001
1031,WILKEY RD. 11/22/14,35.52415,-84.95835
1032,,33.991865000000004,-86.64823100000001
1033,,32.95208,-94.68542
1034,,33.3061,-96.89069998
1035,WALKER,44.94805556,-119.7075
1036,,33.99270001,-92.7211
1037,,34.31533276,-92.85088124
1038,,30.68434,-87.52201
1039,,33.126999999999995,-83.9332
1040,SELECK (64),29.0151,-80.9726
1041,MAUER,44.95083333,-112.76666670000002
1042,30117,35.95900002,-94.65166664
1043,,47.09670586,-95.85086427
1044,,36.4617,-77.8383
1045,"361 NEWTON HILL RD., AL",32.142708899999995,-88.11415190000001
1046,TH2004,47.9831,-99.0087
1047,,37.3228,-82.8714
1048,,31.1911,-89.3753
1049,3100 LIMMER LP,30.54318139,-97.5716623
1050,,27.2,-81.34
1051,MS0    0909-4550310013,30.818172,-89.42385
1052,,30.6572,-84.9881
1053,,29.23999999,-98.81000001
1054,COUSIN,34.920783,-104.670979
1055,,35.6367,-88.35
1056,TWP ROR,39.133333,-89.828333
1057,1413 E @ JC LINE,32.23250078,-97.23528331
1058,,47.04779802,-93.13813664
1059,,33.35625,-94.26458
1060,,31.6544,-85.6794
1061,CP ROBERTS AST. #3       ,35.79888888,-120.735
1062,LEONS,48.4667,-108.6007
1063,,33.78497,-81.98895
1064,,30.431890000000003,-93.6608
1065,,30.4653,-88.1492
1066,TH1707,47.9558,-99.0876
1067,,32.2693,-81.7507
1068,"""BARTALDO,KARL""          ",39.995,-122.4688889
1069,,31.79123,-96.62732999
1070,FKU # 20967              ,36.66888888,-120.2511111
1071,,31.85432035,-81.43669175
1072,STATE GOETZ,33.701260999999995,-117.24025
1073,,33.24986999,-93.94492997
1074,,30.3981,-88.4494
1075,,44.328365000000005,-88.76079200000001
1076,,35.289970000000004,-95.36245
1077,,33.895671,-86.963599
1078,NER-20130304-003,33.209298,-86.943613
1079,,34.30679716,-89.67820616
1080,,31.8657,-92.21872
1081,PASTURE IAE,37.05333333,-102.3516667
1082,,31.691048,-88.27058199999999
1083,SCATWIL 01,35.7917,-109.1932
1084,,32.64393,-95.05373
1085,,35.8003,-94.53392
1086,FAREWELL,35.79222222,-82.01472222
1087,NYGARD,48.1109,-105.3189
1088,,47.0016,-122.80464
1089,JEEP TRAIL,39.5214825,-78.32149812
1090,4988 LOCUST,32.5837521,-95.1088328
1091,,45.625240000000005,-94.06016
1092,,35.1033333,-84.9416667
1093,DEAD MAN,45.563,-107.6611
1094,,30.80978,-93.91776
1095,,43.08745571,-78.9406922
1096,SHAVER,37.14678,-119.303081
1097,MOORE,36.51855,-86.556833
1098,ABIQUA RD #1,45.00583,-122.43111
1099,COLE CREEK,45.71166667,-102.5286111
1100,,33.44071924,-83.06629807
1101,RED LAKE 178,47.92056,-95.37611
1102,FY2001-DODGE-026,32.4069,-83.1877
1103,LENA,34.6769444,-93.2147222
1104,JAKE,37.81888889,-91.93388889
1105,,34.97711577,-89.32270676
1106,,44.25909609,-85.18475207
1107,,37.17727778,-80.45244444
1108,,42.7868,-73.9709
1109,,30.68421,-87.69048000000001
1110,,34.992608000000004,-87.255062
1111,,37.38225,-82.86156
1112,DEER COMMAND (O5),28.4632,-80.8133
1113,JAZZY GIRL,35.1311,-96.7453
1114,,38.303467,-122.154367
1115,,18.037039,-66.55459599999999
1116,,32.1837,-82.1149
1117,BAR,34.88,-111.5516667
1118,,34.84625,-77.58073
1119,,32.05,-85.59
1120,FY2001-TWIGGS-026,32.5612,-83.2647
1121,,32.13111,-94.34361
1122,GOOD LUCK,45.27,-107.6309
1123,,34.41220070000001,-94.47899617
1124,,34.15880998,-82.35635001
1125,,33.632987,-85.387539
1126,,34.09583333,-79.97083333
1127,CHUI CHU,32.7537,-111.7699
1128,,32.42573912,-110.1580388
1129,551 JARVISBURG RD,36.17985,-75.84795
1130,,40.06484372,-110.7971011
1131,TEN MILE,38.8333,-109.8173
1132,RAYADO,36.32722091,-104.8913879
1133,,34.2242,-84.5092
1134,E NORTH AV /S CHESTNUT AV,36.692467,-119.7365
1135,,33.32721999,-95.22694
1136,,31.6179,-81.6144
1137,,30.28,-84.29
1138,,18.335257,-66.383095
1139,,42.59423576,-74.14674431
1140,FY2001-PULASKI-038,32.2356,-83.5304
1141,BRICES CK #4,36.899281,-83.733398
1142,,28.22,-81.71
1143,,46.019642,-93.492901
1144,BOOGER MTN#3,36.9459,-83.9637
1145,MILE POST 6 FIRE,32.27305556,-110.6427778
1146,COOK,45.65083333,-106.1411111
1147,,34.279090000000004,-81.63404998
1148,,26.59582998,-81.70832999
1149,FY2000-EFFINGHAM-076,32.1663,-81.2868
1150,,32.46244,-81.068398
1151,DALY,44.0772,-99.4571
1152,,31.5288425,-89.35136159
1153,JOLLY RODGER,45.66833333,-118.04833329999998
1154,COHASSET3                ,39.84805555,-121.815
1155,,30.70536955,-92.89741268
1156,,34.12165229,-89.97690528
1157,,30.38334452,-88.64694805
1158,515,39.33,-95.77
1159,,40.70249998,-77.72417002
1160,JASPER                   ,37.05,-121.0238889
1161,CEDAR                    ,40.3,-121.0130556
1162,GAMBLE,38.640411,-122.28655
1163,,35.00416667,-82.00416667
1164,,18.091269,-67.174347
1165,CLOVER SPRINGS,46.8393,-120.98806
1166,,30.27750001,-81.85304999
1167,CEDAR ST  MEAD,33.828106,-117.287512
1168,,44.79274022,-74.57498388
1169,1 LITTLE HOUSE,35.4683,-80.795
1170,,26.73,-80.19
1171,FM 279,32.364611,-95.567493
1172,FOWLERS FIRE,29.41944444,-83.00055556
1173,,33.53995,-116.118117
1174,,31.09375,-93.80209
1175,SCB21/23,33.72,-90.92
1176,SUN,34.805,-106.3666667
1177,FOX,35.085,-78.9583
1178,,37.36586852,-92.40704631
1179,,37.51817001,-82.59108998
1180,HILL,38.3525,-122.537833
1181,CANEY CREEK 1,36.158233,-84.621767
1182,PEONY,48.6419,-119.1895
1183,,34.9286369,-89.54180698
1184,,30.68399166,-90.62650202
1185,FY2000-UPSON-025,32.8357,-84.1779
1186,,35.0803,-95.1637
1187,PUL3681866,34.639540000000004,-92.42278
1188,,45.809971,-95.315191
1189,,29.13,-82.41
1190,,29.23579,-96.53792
1191,,34.24971079,-82.89951699
1192,,37.3622,-82.87387
1193,HUDSON RIDGE,43.26903,-123.99972
1194,,34.0656,-93.2442
1195,,28.76666999,-82.50000001
1196,,33.9817,-88.9311
1197,SIMMONS POND FIRE,34.1485,-78.74366667
1198,,45.8214,-99.2519
1199,RED WILLOW,35.8911,-108.8073
1200,SER-20130301-002,31.838704,-86.610024
1201,,32.47499998,-80.62695001
1202,,26.03,-81.7
1203,,35.825,-77.1383
1204,,33.65749999,-81.67888997
1205,U/N                      ,39.16694444,-120.9930556
1206,,31.1367,-88.0314
1207,MUSKEGON 03,43.202603,-86.09146
1208,,36.055,-84.64999997
1209,FIR AV / PERRIS BL 6     ,33.935,-117.2261111
1210,WESTON HILLS,44.6061,-105.3747
1211,2011-CARUSO FIRE-0106,27.4463,-82.4795
1212,LONG BRANCH,37.96294298,-81.40544539
1213,DEEP CREEK,30.35333333,-82.52694444
1214,FY2001-BRANTLEY-088,31.3266,-81.8971
1215,STOCKDALE,42.0439,-111.7747
1216,,30.567285,-88.199508
1217,,26.09333,-81.63611
1218,,33.764015,-80.924164
1219,,35.3017,-85.5767
1220,WHEAT FIELD FIRE,34.079678,-102.16959
1221,,41.259733,-74.361485
1222,,34.54380039,-94.8405991
1223,,37.45702998,-83.17577998
1224,,32.691990000000004,-81.113876
1225,2010079,31.773236,-96.223626
1226,PETE,41.218056,-121.340833
1227,NO MANS,33.18527603,-108.03888700000002
1228,GRUNNDLEY,31.53960383,-97.83730393
1229,,32.80890103,-82.32875011
1230,,36.82072,-92.33966
1231,,36.68361,-85.61339
1232,,18.013334,-66.416862
1233,,27.103890000000003,-81.9825
1234,MATLIN MOUNTAINS,41.6308,-113.3478
1235,CHANDALAR,67.983,-147.7194
1236,WILLIAM SMITH ROAD,39.55455495,-80.10804517
1237,,33.0381,-86.3639
1238,,38.5478,-82.8056
1239,CROOKED CREEK,37.89714904,-81.95108317
1240,,18.033382,-65.845215
1241,,37.22086001,-83.22164000000001
1242,,42.279,-75.2097
1243,,37.075790000000005,-83.85808
1244,,34.171341,-79.426468
1245,,34.15802726,-90.01556641
1246,,43.852177000000005,-73.499486
1247,FY2014-LOWNDES-009,30.91638889,-83.02333333
1248,,36.88889,-77.3875
1249,,37.22019131,-81.54799858
1250,TRVFD2009-65,28.39798279,-98.05549468
1251,BOULDER-WYMAN,46.40694444,-113.2186111
1252,,35.45224,-92.10753997
1253,,31.29666999,-100.7252
1254,,31.43838941,-90.77392031
1255,WHITE OAK,36.17271666,-77.86605
1256,,30.39478,-97.67093
1257,BEDFORD,46.21719,-108.44219
1258,,18.121286,-66.669159
1259,,33.58333001,-79.7
1260,4TH OF JULY,34.8972,-114.6331
1261,REBURN,46.25,-100.6837
1262,,34.1206,-94.1053
1263,,43.70166667,-121.3691667
1264,FIRE ON WOODCHUCK,32.872088,-95.1346384
1265,,32.4625,-81.075
1266,,31.67708,-95.63124999
1267,,25.51,-80.39
1268,,31.61454737,-89.86451855
1269,,32.19444001,-102.7194
1270,,31.1361,-89.6083
1271,H HOLLOW 2,38.75,-112.7174
1272,,34.32015999,-92.75065999
1273,TWENTY SIX,36.423333,-88.55
1274,,33.53332999,-79.98333001
1275,,17.993565,-66.386131
1276,8054,30.83833333,-95.82066667
1277,UNNAMED FIRE 1981,37.989414,-120.412489
1278,,33.19395,-94.02966
1279,,33.78381002,-95.29239999
1280,,31.8415,-83.915
1281,,33.99079842,-94.85119641
1282,,30.42034002,-97.79851998
1283,,33.89166667,-80.24166667
1284,,30.27020001,-94.22707999
1285,STERLING FIRE,47.087222,-68.048611
1286,,30.48,-82.33
1287,,33.883340000000004,-80.81666997
1288,,31.9358,-92.8156
1289,,30.37223,-90.06541999999999
1290,,32.93397369,-111.5279395
1291,OLD WHETSTONE,38.554,-82.8766
1292,4854 CR 324,32.391743,-99.297692
1293,,33.63513,-93.39897
1294,MURPH,48.41666667,-107.73333329999998
1295,,33.71202301,-83.14963932
1296,,33.82850001,-92.07140001
1297,FY2012-DECATUR-001,30.77560111,-84.54970796
1298,,37.97974,-83.27219000000001
1299,,34.2333,-79.5
1300,,32.7996,-93.55408
1301,,36.341666700000005,-83.105
1302,JACKIE CALLS,34.8183,-79.5217
1303,,31.6192,-88.6692
1304,DEER LAKE,36.8039,-96.2222
1305,,31.74952999,-95.54432999
1306,,34.54379997,-94.89309685
1307,NORTH VALLEY VIEW,42.27,-122.74083
1308,6272,32.60381667,-94.68415
1309,HIDDEN AGENDA,47.9472,-117.9017
1310,POPLAR,43.73333333,-85.7
1311,,32.90267852,-89.65007209
1312,RL059,47.8725,-94.9872
1313,,42.46131818,-73.64335793
1314,,28.69,-82.49
1315,CUELLAR!,26.5477,-98.1001
1316,,36.125,-78.925
1317,,28.28,-81.19
1318,1077 AND DINGUS ROAD,38.234444,-95.015
1319,NORTH PT. HIGGINS,55.46916667,-131.8213889
1320,POWWER PLANT,34.5833,-78.9667
1321,,32.12812899,-82.43109893
1322,,27.46,-82.06
1323,DONUT,43.0839,-102.5936
1324,,43.70711489,-89.8662689
1325,,46.07573707,-93.78506063
1326,,38.41243,-105.15254
1327,BLUE,33.3001,-110.434
1328,UNIT 48,35.76823,-106.29758
1329,JAN04-2013,32.5999679,-95.1334
1330,,32.45208,-94.23959
1331,A-BAR,31.44583333,-110.5375
1332,BLAIR MTN,37.86155634,-81.85615601
1333,,37.7528,-82.7586
1334,LINDEN - 6283,33.80944444,-94.96555556
1335,,30.95070175,-88.71448482
1336,HENDERSON - 385,31.81123333,-95.6897
1337,,31.77751846,-90.39040505
1338,RL37,47.8777,-95.0419
1339,WOODVILLE - 200,30.42027778,-94.66861111
1340,HURRICANE ASST. #3,37.155594,-113.400836
1341,,46.606027000000005,-93.864676
1342,,30.36127,-101.5883
1343,,26.24056998,-98.12536
1344,,44.49334173,-73.43414422
1345,,33.24503998,-79.97542001
1346,MIDDLE BALD,40.76416667,-105.64166670000002
1347,,35.44867999,-82.49261
1348,,31.1381,-81.9779
1349,,37.75753123,-120.90728190000002
1350,FKU7032                  ,36.555,-119.6911111
1351,OTA 11,43.24603,-116.15787
1352,,18.456905,-66.47052
1353,,26.75138999,-81.26167
1354,,33.97083333,-82.54583333
1355,,33.10625001,-94.78125001
1356,SLASH,34.7167,-116.8175
1357,REICHWEIN RD,40.7575,-76.39
1358,SOUTH OF PVR'S WOLFCREEK PLANT,36.238181,-100.134544
1359,LONG,35.1167,-83.9667
1360,,30.9671,-83.4572
1361,291,43.56136186,-97.98680305
1362,,37.18496,-93.12761
1363,JO-LINDA RD.,35.1917,-79.165
1364,,34.8272,-82.7811
1365,,35.226859999999995,-82.28854001
1366,,32.05669182,-88.63343168
1367,,35.25853,-82.70496
1368,FY2013-BULLOCH-053,32.45363889,-81.70655556
1369,,34.03666667,-111.2883333
1370,BROOLYN BRIDGE,31.05277778,-89.18444444
1371,,31.25756,-86.21903
1372,,35.3003,-92.5967
1373,,30.11,-82.62
1374,,32.355,-81.7704
1375,MCNIGHT FIRE,30.75407502,-103.7228986
1376,"LOST CREEK RD, AL",33.932387899999995,-88.1866787
1377,,48.55302538,-96.49667122
1378,ADAIR 8,35.7193,-94.5736
1379,JAYE                     ,36.04388888,-119.025
1380,,30.8697,-92.8156
1381,,30.5892,-83.5792
1382,SWR-20140116-002,31.939259000000003,-87.053389
1383,WHITE BODY,47.6,-101.9004
1384,ZION,42.4,-87.83
1385,,31.82279827,-83.34974867
1386,,31.05847125,-89.92895612
1387,WHITE HALL ROAD EXTENSION,34.4,-78.55
1388,,32.96999998,-94.34527998
1389,,32.73495543,-82.57934191
1390,DUTCH OVEN,44.79111111,-115.5672222
1391,,36.3211,-94.3197
1392,,34.58283311,-83.17692823
1393,CAYUSE,45.44222222,-114.5575
1394,,38.3,-78.43333
1395,WATER,34.16305541,-106.5824966
1396,,34.765,-95.88333333
